,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
719,033180,KR7033180001,KH 필룩스,KOSPI,,442,0,0,0.0,0,0,0,0,0,84294994836,190712658,STK
720,025750,KR7025750001,한솔홈데코,KOSPI,,1042,2,-9,-0.86,1050,1053,1038,108575,113228947,84029450407,80565149,STK
721,001550,KR7001550003,조비,KOSPI,,16190,2,-230,-1.4,16460,16600,16150,23478,382207050,84010427020,5192239,STK
722,000850,KR7000850008,화천기공,KOSPI,,37950,2,-50,-0.13,37750,38000,37150,2178,81917250,83380000000,2200000,STK
723,009440,KR7009440009,KC그린홀딩스,KOSPI,,3720,2,-65,-1.72,3750,3780,3665,62683,232205360,83233775800,22434980,STK
724,044820,KR7044820009,코스맥스비티아이,KOSPI,,8640,3,0,0.0,8690,8780,8560,4868,41908050,83073916650,9603921,STK
725,002920,KR7002920007,유성기업,KOSPI,,3240,2,-10,-0.31,3205,3275,3185,141792,456874325,83032000000,25947500,STK
726,155660,KR7155660004,DSR,KOSPI,,5200,2,-40,-0.76,5220,5240,5140,20066,103770930,82880000000,16000000,STK
727,001290,KR7001290006,상상인증권,KOSPI,,762,1,8,1.06,747,764,745,76351,57610544,82444548320,108337120,STK
728,008250,KR7008250003,이건산업,KOSPI,,7510,3,0,0.0,7510,7520,7400,27520,205168590,81925709800,10952635,STK
729,009460,KR7009460007,한창제지,KOSPI,,1383,1,10,0.73,1367,1383,1360,22136,30338027,81863790792,59667486,STK
730,004410,KR7004410007,서울식품,KOSPI,,217,2,-8,-3.56,225,226,215,8392083,1847210898,81321956303,374755559,STK
731,378850,KR7378850002,화승알앤에이,KOSPI,,4275,1,45,1.06,4230,4275,4120,63306,266438095,80912833980,18993623,STK
732,338100,KR7338100001,NH프라임리츠,KOSPI,,4335,1,10,0.23,4345,4345,4300,14599,63153060,80891100000,18660000,STK
733,002795,KR7002791002,아모레G우,KOSPI,,12440,2,-30,-0.24,12590,12590,12370,3326,41340640,80096061100,6443770,STK
734,002880,KR7002880003,대유에이텍,KOSPI,,691,1,4,0.58,687,691,669,248361,168821071,79761830384,115932893,STK
735,003010,KR7003010006,혜인,KOSPI,,6250,2,-120,-1.88,6300,6400,6230,128298,804723130,79708923690,12712747,STK
736,009180,KR7009180001,한솔로지스틱스,KOSPI,,2905,2,-30,-1.02,2920,2935,2875,91536,265197905,79684532500,27477425,STK
737,019180,KR7019180009,티에이치엔,KOSPI,,4390,1,235,5.66,4155,4415,4135,599490,2576833550,79020000000,18000000,STK
738,009320,KR7009320003,대우부품,KOSPI,,1662,1,29,1.78,1624,1666,1604,680315,1114509918,78997689750,47646375,STK
739,069460,KR7069460004,대호에이엘,KOSPI,,1407,2,-86,-5.76,1520,1523,1405,1307610,1874756172,78733831042,55800022,STK
740,021820,KR7021820006,세원정공,KOSPI,,7860,3,0,0.0,7900,7940,7780,5776,45338000,78700000000,10000000,STK
741,014440,KR7014440002,영보화학,KOSPI,,3945,1,15,0.38,3930,4010,3830,111014,431348805,78500000000,20000000,STK
742,000650,KR7000650002,천일고속,KOSPI,,54900,1,700,1.29,55100,55500,53600,308,17016400,78464178000,1429220,STK
743,004920,KR7004920005,씨아이테크,KOSPI,,1705,2,-66,-3.73,1784,1807,1657,1165306,1988871476,78282466633,46403359,STK
744,004770,KR7004770004,써니전자,KOSPI,,2240,2,-25,-1.1,2270,2280,2240,157186,354290125,78227049695,34845011,STK
745,33637K,KR733637K010,솔루스첨단소재1우,KOSPI,,9250,2,-340,-3.55,9590,9640,9180,26830,250048740,77957119180,8455219,STK
746,071090,KR7071090005,하이스틸,KOSPI,,3875,2,-15,-0.39,3920,3940,3835,92062,355760540,77838120705,20191471,STK
747,027970,KR7027970003,세하,KOSPI,,1340,1,2,0.15,1339,1377,1304,363329,482861124,77134415980,57562997,STK
748,004450,KR7004450003,삼화왕관,KOSPI,,35700,2,-50,-0.14,35900,36400,35600,603,21616900,76911330300,2154379,STK
749,004100,KR7004100004,태양금속,KOSPI,,2090,1,35,1.7,2060,2110,2035,203808,420511420,76519500000,36700000,STK
750,134790,KR7134790005,시디즈,KOSPI,,37900,1,50,0.13,38150,40300,37900,39336,1541614450,76300000000,2000000,STK
751,133820,KR7133820001,화인베스틸,KOSPI,,2565,1,105,4.27,2485,2605,2350,686100,1738340770,76241768960,29781941,STK
752,004270,KR7004270005,남성,KOSPI,,2100,3,0,0.0,2080,2115,2075,26261,54921790,76045536000,36212160,STK
753,000760,KR7000760009,이화산업,KOSPI,,27300,2,-2550,-8.54,28800,34000,26700,385154,11501580150,76020000000,2800000,STK
754,006980,KR7006980007,우성,KOSPI,,24350,2,-500,-2.01,25050,25900,24300,8872,221349700,75859500000,3090000,STK
755,111110,KR7111110003,호전실업,KOSPI,,7780,2,-20,-0.26,7820,7890,7710,17846,138392750,75757375680,9749984,STK
756,069640,KR7069640001,한세엠케이,KOSPI,,2550,1,60,2.41,2540,2605,2500,2877,7319795,75717852530,30106502,STK
757,011390,KR7011390002,부산산업,KOSPI,,71700,2,-200,-0.28,72700,72700,71100,1810,129573800,75398400000,1056000,STK
758,012160,KR7012160008,영흥,KOSPI,,740,2,-5,-0.67,745,745,740,59102,43808242,75374916768,101310372,STK
759,021050,KR7021050000,서원,KOSPI,,1589,2,-50,-3.05,1656,1656,1565,1321613,2103780402,75152275970,47474590,STK
760,006090,KR7006090005,사조오양,KOSPI,,7950,2,-20,-0.25,7890,8000,7880,7350,58221800,74910775050,9422739,STK
761,090080,KR7090080003,평화산업,KOSPI,,1354,2,-13,-0.95,1363,1365,1336,298039,402391223,74667072240,54902259,STK
762,069730,KR7069730000,DSR제강,KOSPI,,5190,2,-90,-1.7,5240,5330,5170,45864,239768400,74592000000,14400000,STK
763,007980,KR7007980006,태평양물산,KOSPI,,1530,2,-24,-1.54,1548,1554,1520,111100,170438385,74413188630,48636071,STK
764,002630,KR7002630002,오리엔트바이오,KOSPI,,626,2,-17,-2.64,642,647,620,266479,167688248,74351544135,118583005,STK
765,085310,KR7085310001,엔케이,KOSPI,,929,2,-12,-1.28,935,938,915,148218,137487617,74144567304,79983352,STK
766,129260,KR7129260006,인터지스,KOSPI,,2485,2,-25,-1.0,2490,2510,2465,58307,144953630,74072206260,29747874,STK
767,013700,KR7013700000,까뮤이앤씨,KOSPI,,1644,3,0,0.0,1640,1653,1615,63859,104197703,73507911840,45152280,STK
768,023350,KR7023350002,한국종합기술,KOSPI,,6740,2,-80,-1.17,6810,6910,6670,94767,638060010,73474500000,10950000,STK
769,014130,KR7014130009,한익스프레스,KOSPI,,6050,2,-130,-2.1,6240,6240,5990,58103,352338700,73080000000,12000000,STK
770,000157,KR7000152009,두산2우B,KOSPI,,81900,1,300,0.37,81600,82000,80900,21,1712600,72961204600,893038,STK
771,100220,KR7100220003,비상교육,KOSPI,,5610,1,10,0.18,5520,5640,5520,7158,39844770,72911717010,12996741,STK
772,357250,KR7357250000,미래에셋맵스리츠,KOSPI,,3640,1,55,1.53,3585,3645,3580,8426,30367275,72762000000,20100000,STK
773,28513K,KR728513K010,SK케미칼우,KOSPI,,34350,3,0,0.0,34650,34650,34050,3692,126124500,72664986150,2115429,STK
774,004830,KR7004830006,덕성,KOSPI,,4575,2,-75,-1.61,4610,4665,4575,54722,251569215,72206400000,15680000,STK
775,004870,KR7004870002,티웨이홀딩스,KOSPI,,653,1,15,2.35,645,659,631,375448,241563176,72123068334,110279921,STK
776,002410,KR7002410009,범양건영,KOSPI,,2915,1,25,0.87,2855,2970,2855,225445,658131765,72012747800,24831982,STK
777,026940,KR7026940007,부국철강,KOSPI,,3600,2,-5,-0.14,3610,3630,3555,58031,208126000,72000000000,20000000,STK
778,049800,KR7049800006,우진플라임,KOSPI,,3575,1,5,0.14,3595,3630,3565,27853,99972370,71700000000,20000000,STK
779,034300,KR7034300004,신세계건설,KOSPI,,17970,2,-110,-0.61,18000,18140,17740,11384,203816120,71640000000,4000000,STK
780,102280,KR7102280005,쌍방울,KOSPI,,270,2,-3,-1.1,272,275,270,1542854,418932238,71425059088,262592129,STK
781,008420,KR7008420002,문배철강,KOSPI,,3455,2,-15,-0.43,3470,3480,3420,47763,164305585,70737092250,20503505,STK
782,012170,KR7012170007,아센디오,KOSPI,,835,1,25,3.09,810,845,732,500469,408268456,70210387240,84590828,STK
783,041650,KR7041650003,상신브레이크,KOSPI,,3210,1,60,1.9,3200,3225,3140,92117,294174960,68708640000,21471450,STK
784,014990,KR7014990006,인디에프,KOSPI,,967,2,-20,-2.03,978,987,947,368612,354185284,68379466165,70712995,STK
785,000590,KR7000590000,CS홀딩스,KOSPI,,58600,2,-500,-0.85,58500,58800,58300,896,52424700,67768093400,1154482,STK
786,143210,KR7143210003,핸즈코퍼레이션,KOSPI,,3105,1,5,0.16,3090,3120,3025,13274,40657245,67666814460,21863268,STK
787,019175,KR7019171008,신풍제약우,KOSPI,,30300,2,-450,-1.46,31100,31100,30300,4000,121506200,66770000000,2200000,STK
788,101140,KR7101140002,인바이오젠,KOSPI,,467,0,0,0.0,0,0,0,0,0,65792982110,140884330,STK
789,004440,KR7004440004,삼일씨엔에스,KOSPI,,5160,1,20,0.39,5190,5190,5070,13161,67584400,65696846520,12731947,STK
790,120115,KR7120111000,코오롱인더우,KOSPI,,23800,2,-200,-0.83,23800,24100,23600,1974,46772200,65598282000,2767860,STK
791,003080,KR7003080009,성보화학,KOSPI,,3255,1,5,0.15,3215,3260,3190,16027,51815525,65265200000,20020000,STK
792,005320,KR7005320007,국동,KOSPI,,1119,1,4,0.36,1115,1127,1102,214592,239090498,64313479525,57371525,STK
793,000105,KR7000101006,유한양행우,KOSPI,,54100,2,-200,-0.37,54400,54400,53800,225,12146600,64006948000,1180940,STK
794,000040,KR7000040006,KR모터스,KOSPI,,657,3,0,0.0,657,668,625,686912,446152213,63355248435,96138465,STK
795,020760,KR7020760005,일진디스플,KOSPI,,1220,2,-2,-0.16,1250,1250,1175,111960,133258024,63052818984,51513741,STK
796,009770,KR7009770009,삼정펄프,KOSPI,,25300,1,50,0.2,25200,25350,25100,2111,53195350,62999269200,2499971,STK
797,005110,KR7005110002,한창,KOSPI,,785,2,-13,-1.63,806,806,776,351079,276975792,62325599380,79395668,STK
798,078935,KR7078931003,GS우,KOSPI,,34800,1,150,0.43,34900,34900,34650,631,21938350,62111944800,1784826,STK
799,005360,KR7005360003,모나미,KOSPI,,3285,2,-45,-1.35,3330,3330,3280,24771,81607975,62077653495,18897307,STK
800,012200,KR7012200002,계양전기,KOSPI,,2275,1,5,0.22,2290,2310,2255,15232,34716760,62068050120,27222829,STK
801,090370,KR7090370008,메타랩스,KOSPI,,2505,1,40,1.62,2480,2530,2410,72660,178854630,61763628720,24904689,STK
802,092780,KR7092780006,동양피스톤,KOSPI,,4630,1,10,0.22,4580,4670,4510,35074,160949180,60969969800,13168460,STK
803,011420,KR7011420007,갤럭시아에스엠,KOSPI,,2200,2,-30,-1.35,2220,2235,2155,119887,262325240,60609216800,27549644,STK
804,001140,KR7001140003,국보,KOSPI,,570,0,0,0.0,0,0,0,0,0,60521978130,106178909,STK
805,010660,KR7010660009,화천기계,KOSPI,,2750,2,-40,-1.43,2790,2800,2705,90156,248414190,60500000000,22000000,STK
806,001380,KR7001380005,SG글로벌,KOSPI,,1337,1,37,2.85,1310,1358,1297,153667,203498005,60117059191,44964143,STK
807,000950,KR7000950006,전방,KOSPI,,34700,2,-550,-1.56,35200,35800,34650,643,22540100,58968000000,1680000,STK
808,003560,KR7003560000,IHQ,KOSPI,,239,0,0,0.0,0,0,0,0,0,57908659872,242295648,STK
809,006805,KR7006801005,미래에셋증권우,KOSPI,,4040,1,5,0.12,4040,4045,4000,4231,17014095,56866030000,14075750,STK
810,005750,KR7005750005,대림B&Co,KOSPI,,3395,2,-30,-0.88,3420,3420,3365,5732,19475410,56852338400,16672240,STK
811,152550,KR7152550000,한국ANKOR유전,KOSPI,,804,1,30,3.88,778,968,738,131403934,112720532984,56156040000,70020000,STK
812,001275,KR7001271006,부국증권우,KOSPI,,18620,2,-40,-0.21,18660,18660,18610,304,5660410,55830000000,3000000,STK
813,023150,KR7023150006,MH에탄올,KOSPI,,7540,1,30,0.4,7540,7590,7430,18990,142748920,55634086040,7378526,STK
814,012280,KR7012280004,영화금속,KOSPI,,1035,2,-24,-2.27,1071,1075,1035,183451,192751941,55370101685,53394505,STK
815,010640,KR7010640001,진양폴리,KOSPI,,5530,2,-90,-1.6,5570,5590,5410,86126,473440110,55200000000,10000000,STK
816,123700,KR7123700007,SJM,KOSPI,,3510,2,-30,-0.85,3540,3595,3495,25637,89883185,55085289940,15604898,STK
817,051630,KR7051630002,진양화학,KOSPI,,3475,2,-90,-2.52,3530,3565,3430,47620,164794205,54905000000,15800000,STK
818,017370,KR7017370008,우신시스템,KOSPI,,2985,2,-20,-0.67,2995,3070,2970,53439,160408435,54850591730,18314054,STK
819,091090,KR7091090001,세원이앤씨,KOSPI,,254,0,0,0.0,0,0,0,0,0,54838924358,215901277,STK
820,000725,KR7000721001,현대건설우,KOSPI,,51800,2,-500,-0.96,52200,52300,51000,1846,95103300,54633097400,1054693,STK
821,005820,KR7005820006,원림,KOSPI,,23750,1,450,1.93,23200,24900,23150,100698,2390936700,54461889000,2297970,STK
822,007610,KR7007610009,선도전기,KOSPI,,3000,0,0,0.0,0,0,0,0,0,54000000000,18000000,STK
823,37550L,KR737550K029,DL이앤씨2우(전환),KOSPI,,25500,3,0,0.0,25600,25750,25400,1362,34788850,53854750500,2111951,STK
824,072130,KR7072130008,유엔젤,KOSPI,,4070,2,-130,-3.1,4200,4230,4050,70222,287816950,53771475050,13195454,STK
825,005305,KR7005301007,롯데칠성우,KOSPI,,69400,3,0,0.0,69400,69600,69100,644,44677100,53728983000,775310,STK
826,006200,KR7006200000,한국전자홀딩스,KOSPI,,1147,1,36,3.24,1106,1165,1099,255305,289360132,53215165632,46803136,STK
827,010770,KR7010770006,평화홀딩스,KOSPI,,3595,1,25,0.7,3565,3630,3505,28992,103637965,52944186920,14625466,STK
828,118000,KR7118000009,더메디팜,KOSPI,,616,3,0,0.0,621,642,606,778766,484601469,52178270760,84704985,STK
829,003925,KR7003921004,남양유업우,KOSPI,,306500,2,-3500,-1.13,308000,308000,303500,54,16589500,51081903000,166662,STK
830,006570,KR7006570006,대림통상,KOSPI,,3275,1,35,1.08,3255,3290,3210,11506,37377510,49861875000,15225000,STK
831,000215,KR7000211003,DL우,KOSPI,,29000,2,-300,-1.02,28900,29200,28800,1214,35107700,48897335000,1686115,STK
832,018500,KR7018500009,동원금속,KOSPI,,1045,1,2,0.19,1050,1068,1010,637863,666944913,48812150052,46754933,STK
833,145270,KR7145270005,케이탑리츠,KOSPI,,1012,2,-2,-0.2,1017,1017,1007,72818,73523399,48493320966,48060774,STK
834,001020,KR7001020007,페이퍼코리아,KOSPI,,1015,2,-5,-0.49,1034,1034,1010,61305,62269275,48090044910,47566810,STK
835,025530,KR7025530007,SJM홀딩스,KOSPI,,3195,2,-55,-1.69,3255,3265,3185,25223,81029090,47938165680,14934008,STK
836,012600,KR7012600003,청호ICT,KOSPI,,2490,0,0,0.0,0,0,0,0,0,47713347630,19161987,STK
837,014910,KR7014910004,성문전자,KOSPI,,2410,3,0,0.0,2470,2715,2310,11860427,29383393040,46963325370,19486857,STK
838,002420,KR7002420008,세기상사,KOSPI,,8440,1,60,0.72,8330,8490,8100,4075,33937580,46916677120,5558848,STK
839,002690,KR7002690006,동일제강,KOSPI,,2305,2,-5,-0.22,2320,2325,2265,26777,61421640,46893831600,20300360,STK
840,024070,KR7024070005,WISCOM,KOSPI,,2980,2,-10,-0.33,3005,3005,2920,22433,66495035,45519520860,15326438,STK
841,044380,KR7044380004,주연테크,KOSPI,,760,1,10,1.33,750,790,746,816590,632661833,44991425440,59199244,STK
842,155900,KR7155900004,바다로19호,KOSPI,,2925,3,0,0.0,2930,2930,2915,5550,16224035,44308011660,15200004,STK
843,37550K,KR737550K011,DL이앤씨우,KOSPI,,20850,2,-50,-0.24,20650,21300,20600,1640,34087250,43968808000,2113885,STK
844,003465,KR7003461001,유화증권우,KOSPI,,2395,2,-5,-0.21,2485,2485,2395,26,62360,43428916125,17476425,STK
845,013000,KR7013000005,세우글로벌,KOSPI,,1506,2,-16,-1.05,1522,1526,1480,148623,223529073,43258481717,28705031,STK
846,008775,KR7008771008,호텔신라우,KOSPI,,57400,2,-200,-0.35,57800,57800,57100,1182,67914600,43157854600,751879,STK
847,001420,KR7001420009,태원물산,KOSPI,,5590,1,190,3.52,5400,5590,5280,9378,50669710,42408000000,7600000,STK
848,010400,KR7010400000,우진아이엔에스,KOSPI,,5530,1,110,2.03,5540,5580,5420,6194,33975070,41844780000,7622000,STK
849,093240,KR7093240000,형지엘리트,KOSPI,,1333,1,34,2.62,1304,1339,1299,91671,121302756,41529345734,31154798,STK
850,084670,KR7084670009,동양고속,KOSPI,,14190,2,-100,-0.7,14290,14340,14160,457,6490100,41117079800,2895569,STK
851,007120,KR7007120009,미래아이앤지,KOSPI,,1460,2,-40,-2.67,1506,1521,1455,386289,573156559,40710032640,27883584,STK
852,008600,KR7008600009,윌비스,KOSPI,,601,2,-1,-0.17,602,607,600,102548,61737428,40476095478,67236039,STK
853,084870,KR7084870005,TBH글로벌,KOSPI,,1915,2,-15,-0.78,1935,1945,1892,56912,108584866,39940808385,20856819,STK
854,002070,KR7002070001,비비안,KOSPI,,1334,2,-6,-0.45,1340,1349,1324,55703,74496013,39774976650,29793990,STK
855,030720,KR7030720007,동원수산,KOSPI,,8510,2,-40,-0.47,8490,8640,8430,26813,228080920,39603880550,4653805,STK
856,006125,KR7006121008,SK디스커버리우,KOSPI,,29150,1,50,0.17,29200,29350,28800,4711,137153550,39598963250,1358455,STK
857,011090,KR7011090008,에넥스,KOSPI,,661,3,0,0.0,663,664,655,49680,32757410,39594483060,59991641,STK
858,009140,KR7009140005,경인전자,KOSPI,,24600,2,-1050,-4.09,25300,25600,24600,5163,128716100,38877225750,1570797,STK
859,005030,KR7005030002,부산주공,KOSPI,,486,0,0,0.0,0,0,0,0,0,38288532168,78782988,STK
860,088790,KR7088790001,진도,KOSPI,,3025,3,0,0.0,3010,3125,3005,31379,95784280,37716664320,12447744,STK
861,009310,KR7009310004,참엔지니어링,KOSPI,,636,2,-4,-0.63,638,642,632,109291,69598477,37380811065,58867419,STK
862,001770,KR7001770007,SHD,KOSPI,,29700,1,300,1.02,29600,29900,29450,5065,150555100,36142620500,1214878,STK
863,025890,KR7025890005,한국주강,KOSPI,,3155,2,-135,-4.1,3335,3335,3145,113632,363002770,35850351030,11309259,STK
864,019685,KR7019681006,대교우B,KOSPI,,1786,2,-1,-0.06,1787,1787,1766,21290,37851759,34696604140,19426990,STK
865,002870,KR7002870004,신풍,KOSPI,,992,2,-7,-0.7,999,1001,988,25156,24974746,34574154300,34958700,STK
866,003680,KR7003680006,한성기업,KOSPI,,5600,2,-30,-0.53,5660,5690,5490,32121,178741090,34524903400,6209515,STK
867,002820,KR7002820009,SUN&L,KOSPI,,2655,2,-100,-3.63,2775,2775,2655,21604,58460505,34230690135,12607989,STK
868,003475,KR7003471000,유안타증권우,KOSPI,,2625,1,25,0.96,2610,2655,2590,45995,120757815,33829995440,12912212,STK
869,006380,KR7006380000,카프로,KOSPI,,837,2,-37,-4.23,892,892,821,576337,485219229,33520000000,40000000,STK
870,33626L,KR733626K021,두산퓨얼셀2우B,KOSPI,,11250,1,50,0.45,11230,11270,11090,1307,14556720,33506286000,2986300,STK
871,001465,KR7001461003,BYC우,KOSPI,,151300,1,300,0.2,150100,151400,150000,39,5860400,32587750500,215385,STK
872,00499K,KR700499K014,롯데지주우,KOSPI,,40350,1,50,0.12,39900,40500,39900,52,2098750,32506081050,805603,STK
873,001210,KR7001210004,금호전기,KOSPI,,965,2,-18,-1.83,985,988,964,68211,66449019,32093911626,33223511,STK
874,015020,KR7015020001,이스타코,KOSPI,,746,2,-7,-0.93,755,768,740,73668,55183618,32010145200,42851600,STK
875,025620,KR7025620006,제이준코스메틱,KOSPI,,7130,2,-60,-0.83,7220,7260,6960,24488,173852790,31976951980,4484846,STK
876,003495,KR7003491008,대한항공우,KOSPI,,28000,2,-50,-0.18,28050,28200,27600,2160,60363100,31102232000,1110794,STK
877,204210,KR7204210009,모두투어리츠,KOSPI,,3860,3,0,0.0,3890,3890,3835,6111,23565715,30211505900,7826815,STK
878,033250,KR7033250002,체시스,KOSPI,,928,1,22,2.43,913,928,906,84782,77877782,29696000000,32000000,STK
879,004365,KR7004361002,세방우,KOSPI,,8040,2,-130,-1.59,8100,8100,8040,5587,45125540,29661570000,3689250,STK
880,010420,KR7010420008,한솔PNS,KOSPI,,1417,2,-4,-0.28,1421,1435,1406,61065,86572422,29038598004,20493012,STK
881,001795,KR7001791003,대한제당우,KOSPI,,4355,4,1005,30.0,4170,4355,3910,19235056,81497229660,27292419600,6482760,STK
882,005257,KR7005252002,녹십자홀딩스2우,KOSPI,,32000,2,-1250,-3.76,33000,33100,32000,790,25636850,27071680000,845990,STK
883,45226K,KR745226K018,한화갤러리아우,KOSPI,,8590,2,-1040,-10.8,9200,9200,8590,107615,946495270,24949397300,2904470,STK
884,019490,KR7019490002,하이트론,KOSPI,,2470,0,0,0.0,0,0,0,0,0,23739723280,9611224,STK
885,003535,KR7003531001,한화투자증권우,KOSPI,,4900,2,-75,-1.51,4930,4930,4880,12435,60833300,23520000000,4800000,STK
886,45014K,KR745014K018,코오롱모빌리티그룹우,KOSPI,,9500,2,-200,-2.06,9800,9800,9500,9194,87903040,23357701200,2456120,STK
887,35320K,KR735320K011,대덕전자1우,KOSPI,,10040,2,-110,-1.08,10270,10270,10030,3352,33739290,21164741900,2095519,STK
888,071950,KR7071950000,코아스,KOSPI,,684,2,-7,-1.01,691,697,677,23450,16077271,21140531640,30907210,STK
889,001685,KR7001681006,대상우,KOSPI,,15250,1,100,0.66,15330,15630,15180,8232,126383800,20882198520,1370223,STK
890,33637L,KR733637K028,솔루스첨단소재2우B,KOSPI,,10980,2,-80,-0.72,11310,11310,10970,593,6535720,20745063000,1889350,STK
891,108675,KR7108671009,LX하우시스우,KOSPI,,19090,1,140,0.74,19000,19160,18800,2564,48811620,19511037000,1032330,STK
892,002355,KR7002351005,넥센타이어1우B,KOSPI,,2995,1,5,0.17,3000,3005,2970,3771,11232485,19467500000,6500000,STK
893,030790,KR7030790000,비케이탑스,KOSPI,,904,0,0,0.0,0,0,0,0,0,19208323080,21248145,STK
894,000087,KR7000082008,하이트진로2우B,KOSPI,,16430,1,150,0.92,16300,16440,16220,1858,30390420,18477756300,1130138,STK
895,010145,KR7010141000,삼성중공우,KOSPI,,159500,1,500,0.31,159000,161000,159000,410,65530100,18329262000,114845,STK
896,007815,KR7007811003,코리아써우,KOSPI,,6200,2,-40,-0.64,6310,6310,6120,1015,6252450,18203196600,2964690,STK
897,004255,KR7004251005,NPC우,KOSPI,,3380,2,-30,-0.88,3430,3430,3350,5109,17240780,17820000000,5280000,STK
898,003075,KR7003071008,코오롱글로벌우,KOSPI,,23100,2,-500,-2.12,23850,23850,22900,1317,30630200,16962877300,740737,STK
899,000075,KR7000071001,삼양홀딩스우,KOSPI,,55600,3,0,0.0,55000,55600,55000,1239,68165000,16723190000,304058,STK
900,140910,KR7140910001,에이리츠,KOSPI,,3730,1,65,1.77,3585,3755,3585,4770,17608265,16669424520,4463032,STK
901,002025,KR7002021004,코오롱우,KOSPI,,15150,1,10,0.07,15200,15240,14980,852,12831070,16307308500,1076390,STK
902,38380K,KR738380K012,LX홀딩스1우,KOSPI,,10870,2,-700,-6.05,11570,11580,10720,40106,445136710,15927647950,1465285,STK
903,000885,KR7000881003,한화우,KOSPI,,33300,1,150,0.45,33100,33350,33050,602,19965900,15840666700,479294,STK
904,008500,KR7008500001,일정실업,KOSPI,,12900,0,0,0.0,0,0,0,0,0,15480000000,1200000,STK
905,000225,KR7000221002,유유제약1우,KOSPI,,6400,2,-110,-1.69,6500,6500,6390,2046,13150510,14599029200,2266930,STK
906,18064K,KR718064K016,한진칼우,KOSPI,,25750,1,200,0.78,25050,25800,24650,2529,64760200,13821724500,536766,STK
907,36328K,KR736328K013,티와이홀딩스우,KOSPI,,10540,1,20,0.19,10460,11000,10450,3420,36341230,13494883500,1255338,STK
908,001067,KR7001062009,JW중외제약2우B,KOSPI,,65900,1,1800,2.81,64100,65900,64100,221,14334900,13384540000,205916,STK
909,004105,KR7004101002,태양금속우,KOSPI,,3695,2,-25,-0.67,3720,3765,3695,9918,37089140,12210000000,3300000,STK
910,00806K,KR700806K010,대덕1우,KOSPI,,9530,1,80,0.85,9450,9550,9430,966,9170030,11517391500,1212357,STK
911,001065,KR7001061001,JW중외제약우,KOSPI,,32900,1,600,1.86,32500,32950,32300,2299,75265050,11032192500,335325,STK
912,005725,KR7005721006,넥센우,KOSPI,,3085,1,15,0.49,3070,3085,3035,183,557370,10981830000,3600600,STK
913,145995,KR7145991006,삼양사우,KOSPI,,28950,2,-2300,-7.36,31250,31250,28950,9755,288357650,10732030000,370070,STK
914,004985,KR7004981007,성신양회우,KOSPI,,14050,2,-20,-0.14,14110,14110,13740,6881,96028850,10335812250,735645,STK
915,001515,KR7001511005,SK증권우,KOSPI,,2570,2,-20,-0.77,2590,2590,2555,3659,9381780,9996473270,3912514,STK
916,000995,KR7000991000,DB하이텍1우,KOSPI,,88700,1,2200,2.54,89400,89400,86600,663,57982000,9726565600,112316,STK
917,26490K,KR726490K013,크라운제과우,KOSPI,,11550,1,760,7.04,10910,14020,10900,1139608,14448192650,8942353600,773560,STK
918,084695,KR7084691005,대상홀딩스우,KOSPI,,9700,1,410,4.41,9350,10280,9320,159281,1567014810,8860775400,913482,STK
919,007575,KR7007571003,일양약품우,KOSPI,,18710,1,10,0.05,18620,18850,18620,276,5145140,8322996000,445080,STK
920,004835,KR7004831004,덕성우,KOSPI,,5670,2,-50,-0.87,5710,5750,5440,12962,72254420,7892640000,1392000,STK
921,014825,KR7014821003,동원시스템즈우,KOSPI,,29500,2,-700,-2.32,29300,29750,29250,329,9645100,7778068950,264111,STK
922,009415,KR7009411000,태영건설우,KOSPI,,5700,1,20,0.35,5770,5810,5580,529,3013810,7422209400,1302142,STK
923,008355,KR7008351009,남선알미우,KOSPI,,24000,1,100,0.42,24200,24500,23900,1598,38501500,7358571000,307890,STK
924,006345,KR7006341002,대원전선우,KOSPI,,2600,2,-50,-1.89,2715,2715,2600,5144,13668595,7011710000,2621200,STK
925,00781K,KR700781K015,코리아써키트2우B,KOSPI,,8940,3,0,0.0,8940,9080,8750,3809,33495830,7006269060,783699,STK
926,001755,KR7001751007,한양증권우,KOSPI,,12580,1,120,0.96,12400,12620,12200,115,1445810,6609750000,525000,STK
927,005965,KR7005961008,동부건설우,KOSPI,,29100,2,-200,-0.68,29550,29550,29100,191,5590400,6591374400,225732,STK
928,004545,KR7004541009,깨끗한나라우,KOSPI,,17330,2,-170,-0.97,17500,17630,17330,14,243770,6455400800,366160,STK
929,005745,KR7005741004,크라운해태홀딩스우,KOSPI,,10760,1,240,2.28,10850,11200,10560,8958,98755730,6361688340,600726,STK
930,090355,KR7090351008,노루페인트우,KOSPI,,13670,1,170,1.26,13500,13670,13500,1579,21406680,6293882340,463126,STK
931,014285,KR7014281000,금강공업우,KOSPI,,10370,1,40,0.39,10330,10450,10330,477,4933950,6117003750,589875,STK
932,001745,KR7001741008,SK네트웍스우,KOSPI,,53300,2,-100,-0.19,53400,53400,53000,95,5065500,6057438400,113648,STK
933,000145,KR7000141002,하이트진로홀딩스우,KOSPI,,13100,1,310,2.42,12790,13100,12680,88,1136460,6026368000,470810,STK
