,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
847,306040,KR7306040007,에스제이그룹,KOSDAQ,우량기업부,10080,1,10,0.1,10070,10190,10020,14137,142532700,99447546240,9865828,KSQ
848,071670,KR7071670004,에이테크솔루션,KOSDAQ,우량기업부,9940,2,-190,-1.88,9650,10050,9640,68728,679046040,99400000000,10000000,KSQ
849,225190,KR7225190008,삼양옵틱스,KOSDAQ,우량기업부,9770,2,-80,-0.81,9910,9910,9430,8236,80062990,99162451760,10149688,KSQ
850,069920,KR7069920007,아이에스이커머스,KOSDAQ,중견기업부,3835,1,410,11.97,3415,3905,3310,386961,1411157925,99044098270,25826362,KSQ
851,069540,KR7069540003,라이트론,KOSDAQ,중견기업부,3640,1,365,11.15,3385,3695,3270,3145894,11041611185,99027983600,27205490,KSQ
852,065710,KR7065710006,서호전기,KOSDAQ,우량기업부,19220,2,-80,-0.41,19400,19460,19220,2683,51737620,98983000000,5150000,KSQ
853,043910,KR7043910009,자연과환경,KOSDAQ,중견기업부,1216,1,47,4.02,1169,1232,1163,2245791,2717422893,98972000768,81391448,KSQ
854,186230,KR7186230009,그린플러스,KOSDAQ,벤처기업부,9120,2,-350,-3.7,9270,9420,9030,62538,572218160,98680114560,10820188,KSQ
855,115500,KR7115500001,케이씨에스,KOSDAQ,중견기업부,8210,2,-1030,-11.15,8860,9340,8060,1453319,12597899220,98520000000,12000000,KSQ
856,090410,KR7090410002,덕신하우징,KOSDAQ,벤처기업부,2135,3,0,0.0,2100,2150,2095,479108,1019910050,98389542825,46084095,KSQ
857,122350,KR7122350002,삼기,KOSDAQ,중견기업부,2565,2,-35,-1.35,2590,2695,2505,523627,1356542755,98340632820,38339428,KSQ
858,001540,KR7001540004,안국약품,KOSDAQ,우량기업부,7540,2,-130,-1.69,7650,7650,7470,38803,291847640,98339846800,13042420,KSQ
859,096350,KR7096350004,대창솔루션,KOSDAQ,벤처기업부,600,1,3,0.5,596,600,586,993010,586630466,98256605400,163761009,KSQ
860,092460,KR7092460005,한라IMS,KOSDAQ,우량기업부,5730,2,-100,-1.72,5780,5840,5680,17734,101531740,98038466400,17109680,KSQ
861,412350,KR7412350001,레이저쎌,KOSDAQ,기술성장기업부,11430,2,-470,-3.95,11800,11800,11350,380153,4359321510,97974702450,8571715,KSQ
862,158430,KR7158430009,아톤,KOSDAQ,벤처기업부,22450,0,0,0.0,0,0,0,0,0,97962303650,4363577,KSQ
863,200230,KR7200230001,텔콘RF제약,KOSDAQ,중견기업부,875,2,-4,-0.46,875,895,871,87066,76461127,97896271375,111881453,KSQ
864,025550,KR7025550005,한국선재,KOSDAQ,우량기업부,4090,2,-5,-0.12,4125,4125,4065,59352,242698510,97788619820,23909198,KSQ
865,101930,KR7101930006,인화정공,KOSDAQ,투자주의환기종목(소속부없음),10470,2,-20,-0.19,10490,10500,10220,9919,102808350,97702951350,9331705,KSQ
866,128540,KR7128540002,에코캡,KOSDAQ,벤처기업부,3660,2,-50,-1.35,3650,3695,3635,24261,88933655,97687083600,26690460,KSQ
867,071280,KR7071280002,로체시스템즈,KOSDAQ,우량기업부,6380,2,-190,-2.89,6530,6530,6370,25644,165022280,97592327140,15296603,KSQ
868,020710,KR7020710000,시공테크,KOSDAQ,우량기업부,4865,1,115,2.42,4770,4910,4750,87726,424705770,97533374050,20047970,KSQ
869,376980,KR7376980009,원티드랩,KOSDAQ,기술성장기업부,10310,2,-110,-1.06,10410,10420,10240,18456,190302490,97498535760,9456696,KSQ
870,189980,KR7189980006,흥국에프엔비,KOSDAQ,우량기업부,2425,1,50,2.11,2390,2440,2365,108945,262459140,97334230475,40137827,KSQ
871,082850,KR7082850009,우리바이오,KOSDAQ,중견기업부,2005,2,-30,-1.47,2040,2100,2000,149583,303963245,97115338890,48436578,KSQ
872,066410,KR7066410002,버킷스튜디오,KOSDAQ,관리종목(소속부없음),1153,0,0,0.0,0,0,0,0,0,96978744678,84109926,KSQ
873,285800,KR7285800009,진영,KOSDAQ,벤처기업부,5660,1,20,0.35,5690,6450,5560,3872418,23358810220,96817526200,17105570,KSQ
874,417840,KR7417840006,저스템,KOSDAQ,벤처기업부,13530,2,-320,-2.31,13830,13830,13250,59380,797575660,96808963020,7155134,KSQ
875,274400,KR7274400001,이노시뮬레이션,KOSDAQ,기술성장기업부,12360,1,130,1.06,12050,12820,12050,288859,3593806260,96653049360,7819826,KSQ
876,187870,KR7187870001,디바이스이엔지,KOSDAQ,우량기업부,13710,2,-420,-2.97,13820,14230,13710,12661,175194340,96471909390,7036609,KSQ
877,163730,KR7163730005,핑거,KOSDAQ,우량기업부,10320,1,20,0.19,10060,10340,10060,20521,210263350,96401916720,9341271,KSQ
878,078890,KR7078890001,가온그룹,KOSDAQ,중견기업부,5660,2,-40,-0.7,5700,5800,5600,61333,347629890,96059533340,16971649,KSQ
879,018120,KR7018120006,진로발효,KOSDAQ,우량기업부,14490,1,60,0.42,14500,14500,14370,1757,25335530,95940028800,6621120,KSQ
880,330350,KR7330350000,위더스제약,KOSDAQ,우량기업부,7250,1,130,1.83,7160,7270,7090,10826,77569490,95647640500,13192778,KSQ
881,080580,KR7080580004,오킨스전자,KOSDAQ,우량기업부,5410,2,-110,-1.99,5520,5590,5330,153081,823106790,95645002180,17679298,KSQ
882,407400,KR7407400001,꿈비,KOSDAQ,벤처기업부,7850,2,-70,-0.88,7860,8070,7750,163883,1299572050,95578389350,12175591,KSQ
883,042510,KR7042510008,라온시큐어,KOSDAQ,벤처기업부,2470,2,-50,-1.98,2510,2515,2450,176225,435429165,95506862620,38666746,KSQ
884,051490,KR7051490001,나라엠앤디,KOSDAQ,우량기업부,6710,2,-40,-0.59,6730,6770,6670,58637,394069910,95282000000,14200000,KSQ
885,069510,KR7069510006,에스텍,KOSDAQ,벤처기업부,8720,1,50,0.58,8670,8720,8590,2088,18020770,95135200000,10910000,KSQ
886,032850,KR7032850000,비트컴퓨터,KOSDAQ,벤처기업부,5710,2,-110,-1.89,5780,5870,5700,112173,646041270,94919003030,16623293,KSQ
887,106190,KR7106190002,하이텍팜,KOSDAQ,중견기업부,13390,1,220,1.67,13170,13400,13020,5233,68761490,94918790980,7088782,KSQ
888,134580,KR7134580000,탑코미디어,KOSDAQ,중견기업부,4305,2,-85,-1.94,4320,4360,4220,31430,133801465,94820926935,22025767,KSQ
889,091590,KR7091590000,남화토건,KOSDAQ,우량기업부,8070,2,-50,-0.62,8040,8350,8040,61374,502982390,94741800000,11740000,KSQ
890,201490,KR7201490000,미투온,KOSDAQ,중견기업부,3030,2,-30,-0.98,3060,3070,3000,67171,203436785,94711043100,31257770,KSQ
891,054920,KR7054920004,한컴위드,KOSDAQ,중견기업부,3355,2,-80,-2.33,3420,3460,3350,210349,713301020,94668306755,28217081,KSQ
892,109860,KR7109860007,동일금속,KOSDAQ,우량기업부,10400,1,190,1.86,10220,10500,10110,38097,394111240,94640000000,9100000,KSQ
893,097800,KR7097800007,윈팩,KOSDAQ,중견기업부,1587,2,-28,-1.73,1598,1611,1564,230938,364223824,94560595152,59584496,KSQ
894,103840,KR7103840005,우양,KOSDAQ,중견기업부,6630,1,310,4.91,6600,7250,6190,2138935,14288374810,94530540000,14258000,KSQ
895,064800,KR7064800006,젬백스링크,KOSDAQ,우량기업부,1128,3,0,0.0,1128,1129,1115,23369,26197959,94466747976,83747117,KSQ
896,063440,KR7063440002,SM Life Design,KOSDAQ,중견기업부,2050,3,0,0.0,2050,2085,2025,191239,393768480,94359765700,46029154,KSQ
897,066310,KR7066310004,큐에스아이,KOSDAQ,벤처기업부,10150,2,-110,-1.07,10230,10300,10070,94340,959036380,94106953150,9271621,KSQ
898,241690,KR7241690007,유니테크노,KOSDAQ,우량기업부,3760,1,20,0.53,3740,3780,3695,36515,135824825,94043484400,25011565,KSQ
899,142760,KR7142760008,비엘,KOSDAQ,기술성장기업부,2990,1,35,1.18,3015,3015,2865,65034,191965660,94031305030,31448597,KSQ
900,347740,KR7347740003,피엔케이피부임상연구센타,KOSDAQ,중견기업부,3120,2,-25,-0.79,3100,3205,3065,149050,468443340,93632997120,30010576,KSQ
901,027580,KR7027580000,상보,KOSDAQ,중견기업부,1581,2,-41,-2.53,1619,1621,1576,1481833,2365409608,93565602099,59181279,KSQ
902,173940,KR7173940008,에프엔씨엔터,KOSDAQ,중견기업부,6080,3,0,0.0,6160,6160,5990,6559,39782490,93515014720,15380759,KSQ
903,448710,KR7448710004,코츠테크놀로지,KOSDAQ,벤처기업부,18350,2,-400,-2.13,18520,19170,18350,157378,2953772180,93250883200,5081792,KSQ
904,131030,KR7131030009,옵투스제약,KOSDAQ,우량기업부,5770,3,0,0.0,6450,6450,5770,2226085,13448941200,93203744740,16153162,KSQ
905,056090,KR7056090004,이노시스,KOSDAQ,관리종목(소속부없음),1180,0,0,0.0,0,0,0,0,0,93078496760,78880082,KSQ
906,130580,KR7130580004,나이스디앤비,KOSDAQ,우량기업부,6040,1,10,0.17,6030,6050,5990,2579,15532320,93016000000,15400000,KSQ
907,041520,KR7041520008,이라이콤,KOSDAQ,중견기업부,7630,2,-270,-3.42,7670,7990,7560,39795,304605920,93000009900,12188730,KSQ
908,257370,KR7257370007,명성티엔에스,KOSDAQ,관리종목(소속부없음),9210,0,0,0.0,0,0,0,0,0,92999789370,10097697,KSQ
909,290090,KR7290090000,트윔,KOSDAQ,벤처기업부,12600,2,-200,-1.56,12610,12840,12600,2813,35568200,92905974000,7373490,KSQ
910,175250,KR7175250000,아이큐어,KOSDAQ,기술성장기업부,2465,2,-35,-1.4,2515,2520,2455,59003,145948145,92581377120,37558368,KSQ
911,037440,KR7037440005,희림,KOSDAQ,우량기업부,6640,2,-130,-1.92,6650,6770,6600,54270,361435590,92445234000,13922475,KSQ
912,037330,KR7037330008,인지디스플레,KOSDAQ,우량기업부,2085,2,-70,-3.25,2150,2170,2060,1098511,2310505140,91500692040,43885224,KSQ
913,429270,KR7429270002,시지트로닉스,KOSDAQ,기술성장기업부,20250,2,-650,-3.11,20550,21250,20050,355115,7322906000,91251562500,4506250,KSQ
914,014200,KR7014200000,광림,KOSDAQ,관리종목(소속부없음),1006,0,0,0.0,0,0,0,0,0,91250936176,90706696,KSQ
915,088800,KR7088800008,에이스테크,KOSDAQ,중견기업부,2030,2,-95,-4.47,2125,2130,2015,244913,502204405,91199928190,44926073,KSQ
916,170790,KR7170790000,파이오링크,KOSDAQ,우량기업부,13300,2,-200,-1.48,13450,13450,13140,26239,347893880,91189189000,6856330,KSQ
917,900310,HK0000341732,컬러레이,KOSDAQ,외국기업(소속부없음),1423,1,177,14.21,1238,1530,1212,51100649,73097552632,91131303525,64041675,KSQ
918,033830,KR7033830001,티비씨,KOSDAQ,중견기업부,909,1,3,0.33,902,910,902,51140,46395112,90900000000,100000000,KSQ
919,053050,KR7053050001,지에스이,KOSDAQ,우량기업부,3030,2,-25,-0.82,3015,3075,3010,152576,464076385,90862418910,29987597,KSQ
920,406820,KR7406820001,뷰티스킨,KOSDAQ,중견기업부,25700,1,250,0.98,25150,26650,24800,153922,4003125450,90824828000,3534040,KSQ
921,004650,KR7004650008,창해에탄올,KOSDAQ,우량기업부,9870,1,40,0.41,9800,10400,9770,47729,478714450,90714034950,9190885,KSQ
922,006140,KR7006140008,피제이전자,KOSDAQ,우량기업부,6040,2,-200,-3.21,6140,6220,6010,111938,680977980,90600000000,15000000,KSQ
923,059210,KR7059210005,메타바이오메드,KOSDAQ,벤처기업부,3795,2,-95,-2.44,3815,3890,3780,194452,743906390,90557622045,23862351,KSQ
924,036640,KR7036640001,HRS,KOSDAQ,우량기업부,5530,2,-10,-0.18,5530,5650,5460,159990,891546660,90442044000,16354800,KSQ
925,226440,KR7226440006,한송네오텍,KOSDAQ,관리종목(소속부없음),1530,0,0,0.0,0,0,0,0,0,90418067280,59096776,KSQ
926,123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,7870,2,-10,-0.13,7860,7920,7730,17346,136086890,90267656540,11469842,KSQ
927,097780,KR7097780001,에코볼트,KOSDAQ,중견기업부,1437,1,16,1.13,1407,1444,1380,257103,364993726,90143495706,62730338,KSQ
928,151910,KR7151910007,SBW생명과학,KOSDAQ,투자주의환기종목(소속부없음),508,1,3,0.59,505,530,505,81011,41193314,89984131944,177134118,KSQ
929,142280,KR7142280007,녹십자엠에스,KOSDAQ,중견기업부,4255,1,35,0.83,4200,4280,4195,19381,82123920,89854039165,21117283,KSQ
930,336060,KR7336060009,웨이버스,KOSDAQ,벤처기업부,1864,1,54,2.98,1815,1900,1783,1935960,3568381594,89761292800,48155200,KSQ
931,309960,KR7309960003,LB인베스트먼트,KOSDAQ,중견기업부,3855,1,80,2.12,3755,3905,3715,45555,173166520,89502456345,23217239,KSQ
932,038680,KR7038680005,에스넷,KOSDAQ,중견기업부,4850,2,-150,-3.0,4900,4910,4750,71294,343362555,89399438900,18432874,KSQ
933,327260,KR7327260006,RF머트리얼즈,KOSDAQ,벤처기업부,10580,2,-190,-1.76,10660,10750,10400,60767,638672670,89223583980,8433231,KSQ
934,041920,KR7041920000,메디아나,KOSDAQ,우량기업부,5570,2,-50,-0.89,5620,5640,5490,66776,370518750,89120000000,16000000,KSQ
935,307180,KR7307180000,아이엘사이언스,KOSDAQ,벤처기업부,3450,2,-45,-1.29,3460,3520,3400,71107,244354840,89086558950,25822191,KSQ
936,204610,KR7204610000,티쓰리,KOSDAQ,벤처기업부,1329,2,-24,-1.77,1351,1358,1323,190271,253507063,89018705880,66981720,KSQ
937,123410,KR7123410003,코리아에프티,KOSDAQ,우량기업부,3190,1,65,2.08,3115,3245,3080,386174,1231749980,88812994160,27841064,KSQ
938,242040,KR7242040004,나무기술,KOSDAQ,기술성장기업부,2565,2,-35,-1.35,2515,2685,2515,1186564,3108709405,88765067160,34606264,KSQ
939,241520,KR7241520006,DSC인베스트먼트,KOSDAQ,중견기업부,3190,1,95,3.07,3095,3250,3085,176530,561278260,88718375570,27811403,KSQ
940,043260,KR7043260009,성호전자,KOSDAQ,우량기업부,1658,2,-28,-1.66,1681,1713,1653,527023,885036188,88546126672,53405384,KSQ
941,039290,KR7039290002,인포뱅크,KOSDAQ,우량기업부,10180,2,-350,-3.32,10390,10470,10180,31218,321011480,88504696040,8693978,KSQ
942,033320,KR7033320003,제이씨현시스템,KOSDAQ,우량기업부,4630,3,0,0.0,4590,4665,4475,143734,657607290,88499820160,19114432,KSQ
943,226340,KR7226340008,본느,KOSDAQ,중견기업부,2645,2,-115,-4.17,2670,2715,2625,1465467,3906079280,88422246845,33429961,KSQ
944,247660,KR7247660004,나노씨엠에스,KOSDAQ,기술성장기업부,20350,1,540,2.73,19900,21650,19430,352051,7216994700,88398772000,4343920,KSQ
945,317690,KR7317690006,퀀타매트릭스,KOSDAQ,기술성장기업부,5340,1,50,0.95,5200,5360,5130,83643,438120580,88309774740,16537411,KSQ
946,038070,KR7038070009,서린바이오,KOSDAQ,우량기업부,10140,1,30,0.3,10080,10400,10080,35165,359068110,88224854640,8700676,KSQ
947,263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,5430,2,-260,-4.57,5550,5630,5430,163226,899230760,88054943400,16216380,KSQ
948,115440,KR7115440000,우리넷,KOSDAQ,벤처기업부,8150,2,-420,-4.9,8470,8500,8040,621015,5089139820,87647047850,10754239,KSQ
949,322780,KR7322780008,코퍼스코리아,KOSDAQ,중견기업부,2310,2,-25,-1.07,2290,2350,2275,96055,221154360,87624336030,37932613,KSQ
950,006580,KR7006580005,대양제지,KOSDAQ,관리종목(소속부없음),3260,0,0,0.0,0,0,0,0,0,87531000000,26850000,KSQ
951,258610,KR7258610005,케일럼,KOSDAQ,벤처기업부,3250,1,5,0.15,3245,3325,3235,30612,100100255,87058182250,26787133,KSQ
952,027830,KR7027830009,대성창투,KOSDAQ,중견기업부,1609,2,-28,-1.71,1630,1642,1596,956083,1539997890,86886000000,54000000,KSQ
953,011560,KR7011560000,세보엠이씨,KOSDAQ,우량기업부,8250,2,-100,-1.2,8320,8330,8210,15426,127569930,86872500000,10530000,KSQ
954,015710,KR7015710007,코콤,KOSDAQ,중견기업부,4950,1,90,1.85,4800,5480,4800,2445438,12726415130,86775975000,17530500,KSQ
955,064850,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,7180,2,-340,-4.52,7700,7750,7140,28197,208829290,86734400000,12080000,KSQ
956,084180,KR7084180009,수성샐바시온,KOSDAQ,중견기업부,780,2,-15,-1.89,795,797,777,238871,186879601,86698170000,111151500,KSQ
957,092300,KR7092300003,현우산업,KOSDAQ,중견기업부,4640,2,-30,-0.64,4600,4655,4600,87249,403771815,86641866240,18672816,KSQ
958,393210,KR7393210000,토마토시스템,KOSDAQ,기술성장기업부,5640,1,690,13.94,4900,6280,4875,11133896,64761106165,86610908160,15356544,KSQ
959,109960,KR7109960005,에이프로젠 H&G,KOSDAQ,중견기업부,1669,2,-86,-4.9,1704,1723,1663,200455,337360132,86589545886,51881094,KSQ
960,095270,KR7095270005,웨이브일렉트로,KOSDAQ,벤처기업부,5780,2,-330,-5.4,5930,6080,5680,89043,518213660,86533859680,14971256,KSQ
961,200350,KR7200350007,래몽래인,KOSDAQ,기술성장기업부,13250,2,-520,-3.78,13510,13750,13200,33002,442471960,85768628000,6473104,KSQ
962,195500,KR7195500004,마니커에프앤지,KOSDAQ,중견기업부,5380,1,460,9.35,6040,6260,5150,20943324,119378312820,85692640000,15928000,KSQ
963,225220,KR7225220003,제놀루션,KOSDAQ,우량기업부,4465,2,-35,-0.78,4485,4550,4420,79420,355315940,85683443765,19190021,KSQ
964,307930,KR7307930008,컴퍼니케이,KOSDAQ,중견기업부,5480,2,-90,-1.62,5540,5540,5410,58097,317790650,85542800000,15610000,KSQ
965,214270,KR7214270001,FSN,KOSDAQ,중견기업부,2570,2,-30,-1.15,2565,2630,2555,99476,257695855,85453689910,33250463,KSQ
966,348030,KR7348030008,모비릭스,KOSDAQ,우량기업부,8860,1,20,0.23,8830,8930,8660,6137,54115700,85089668000,9603800,KSQ
967,036670,KR7036670008,KCI,KOSDAQ,우량기업부,7550,2,-20,-0.26,7510,7580,7510,4268,32273390,85088500000,11270000,KSQ
968,367000,KR7367000007,플래티어,KOSDAQ,벤처기업부,10190,2,-310,-2.95,10450,10650,10130,22018,225955720,85063134330,8347707,KSQ
969,323280,KR7323280008,태성,KOSDAQ,벤처기업부,3370,2,-60,-1.75,3355,3425,3205,1535091,5126258910,85049465100,25237230,KSQ
970,230980,KR7230980005,에이트원,KOSDAQ,벤처기업부,1019,2,-4,-0.39,1023,1040,1001,258031,261587230,85033591482,83448078,KSQ
971,317850,KR7317850006,대모,KOSDAQ,벤처기업부,10210,1,20,0.2,10190,10270,10120,50686,516059550,84992328200,8324420,KSQ
972,208140,KR7208140004,정다운,KOSDAQ,우량기업부,2600,3,0,0.0,2720,2725,2545,2672345,7039653935,84979039600,32684246,KSQ
973,148930,KR7148930001,에이치와이티씨,KOSDAQ,중견기업부,8390,1,30,0.36,8350,8440,8080,30392,253097680,84740787070,10100213,KSQ
974,064480,KR7064480007,브리지텍,KOSDAQ,벤처기업부,7080,2,-410,-5.47,7310,7400,6990,293640,2103679270,84623700000,11952500,KSQ
975,065950,KR7065950008,웰크론,KOSDAQ,우량기업부,2990,2,-5,-0.17,2965,3035,2965,213379,639584120,84411592980,28231302,KSQ
976,170920,KR7170920003,엘티씨,KOSDAQ,벤처기업부,9550,1,70,0.74,9360,9620,9360,38211,361892470,84269715700,8824054,KSQ
977,434480,KR7434480000,모니터랩,KOSDAQ,기술성장기업부,6950,2,-250,-3.47,7130,7200,6930,187780,1319764900,83980325000,12083500,KSQ
978,263770,KR7263770000,유에스티,KOSDAQ,벤처기업부,3540,1,20,0.57,3515,3565,3485,10075,35558465,83898608880,23700172,KSQ
979,189330,KR7189330004,씨이랩,KOSDAQ,기술성장기업부,13780,2,-950,-6.45,14470,14480,13600,108200,1501731230,83806983520,6081784,KSQ
980,032540,KR7032540007,TJ미디어,KOSDAQ,중견기업부,6000,3,0,0.0,6000,6040,5920,33076,197533160,83589654000,13931609,KSQ
981,373200,KR7373200005,하인크코리아,KOSDAQ,벤처기업부,4400,2,-400,-8.33,4615,4640,4275,382466,1695431430,83278800000,18927000,KSQ
982,002230,KR7002230001,피에스텍,KOSDAQ,중견기업부,4290,1,5,0.12,4245,4300,4185,3188,13523645,83100187170,19370673,KSQ
983,067170,KR7067170001,오텍,KOSDAQ,중견기업부,5390,2,-10,-0.19,5420,5460,5330,18788,100941710,82960750950,15391605,KSQ
984,368600,KR7368600003,아이씨에이치,KOSDAQ,기술성장기업부,4875,2,-45,-0.91,4900,4950,4800,18594,90220425,82847041875,16994265,KSQ
985,185490,KR7185490000,아이진,KOSDAQ,벤처기업부,3855,2,-45,-1.15,3900,3920,3800,26716,102915210,82799000700,21478340,KSQ
986,066900,KR7066900002,디에이피,KOSDAQ,우량기업부,3640,2,-10,-0.27,3555,3660,3540,37156,133544665,82789990920,22744503,KSQ
987,222420,KR7222420002,쎄노텍,KOSDAQ,벤처기업부,1817,2,-17,-0.93,1824,1826,1801,84871,153715402,82601239727,45460231,KSQ
988,314140,KR7314140005,알피바이오,KOSDAQ,중견기업부,9530,3,0,0.0,9510,9680,9510,17329,165723690,82590420330,8666361,KSQ
989,046390,KR7046390001,삼화네트웍스,KOSDAQ,중견기업부,1901,2,-10,-0.52,1901,1914,1890,57971,110409540,82071745633,43172933,KSQ
990,354200,KR7354200008,엔젠바이오,KOSDAQ,기술성장기업부,6500,2,-80,-1.22,6550,6620,6460,11262,73516120,82013178000,12617412,KSQ
991,227950,KR7227950003,엔투텍,KOSDAQ,중견기업부,791,3,0,0.0,790,815,775,427829,342406258,81928244230,103575530,KSQ
992,288980,KR7288980006,모아데이타,KOSDAQ,기술성장기업부,2445,2,-130,-5.05,2510,2525,2425,1294528,3190022545,81810365040,33460272,KSQ
993,223250,KR7223250002,드림씨아이에스,KOSDAQ,중견기업부,13790,2,-150,-1.08,14100,14100,13400,15081,209609380,81737742800,5927320,KSQ
994,099220,KR7099220006,SDN,KOSDAQ,중견기업부,1451,3,0,0.0,1440,1465,1440,100277,145608479,81505297761,56171811,KSQ
995,024950,KR7024950008,삼천리자전거,KOSDAQ,우량기업부,6140,1,100,1.66,6050,6140,6030,26583,161312710,81499762780,13273577,KSQ
996,025950,KR7025950007,동신건설,KOSDAQ,중견기업부,9700,1,90,0.94,9660,9740,9610,3943,38143640,81480000000,8400000,KSQ
997,039240,KR7039240007,경남스틸,KOSDAQ,우량기업부,3020,2,-5,-0.17,3025,3040,2995,40659,122649410,81478404080,26979604,KSQ
998,088910,KR7088910005,동우팜투테이블,KOSDAQ,중견기업부,3150,1,170,5.7,3200,3205,2970,1148037,3551804130,81370056600,25831764,KSQ
999,049550,KR7049550007,잉크테크,KOSDAQ,벤처기업부,4150,2,-80,-1.89,4230,4230,4140,15806,65874995,81366049550,19606277,KSQ
1000,150900,KR7150900009,파수,KOSDAQ,벤처기업부,6970,1,50,0.72,6890,7060,6730,31706,220651250,81234806340,11654922,KSQ
1001,089790,KR7089790000,제이티,KOSDAQ,벤처기업부,7870,2,-230,-2.84,7900,7990,7820,43408,341599750,81183087310,10315513,KSQ
1002,049480,KR7049480007,오픈베이스,KOSDAQ,우량기업부,2580,2,-60,-2.27,2590,2650,2560,349856,908033375,81069748140,31422383,KSQ
1003,171010,KR7171010002,램테크놀러지,KOSDAQ,벤처기업부,5720,2,-110,-1.89,5740,5770,5670,52888,302031860,81029554320,14166006,KSQ
1004,239610,KR7239610009,에이치엘사이언스,KOSDAQ,우량기업부,15000,1,400,2.74,14550,15070,14550,6017,89243100,80881725000,5392115,KSQ
1005,083660,KR7083660001,CSA 코스믹,KOSDAQ,관리종목(소속부없음),1318,2,-53,-3.87,1443,1443,1312,67599,89710019,80723784558,61247181,KSQ
1006,101330,KR7101330009,모베이스,KOSDAQ,중견기업부,3480,2,-85,-2.38,3565,3580,3460,176588,618827635,80551660920,23147029,KSQ
1007,241820,KR7241820000,피씨엘,KOSDAQ,벤처기업부,6720,1,170,2.6,6420,6760,6420,20612,136580420,80480305920,11976236,KSQ
1008,059120,KR7059120006,아진엑스텍,KOSDAQ,벤처기업부,8230,2,-240,-2.83,8310,8420,8220,92693,767520850,80230945080,9748596,KSQ
1009,012790,KR7012790002,신일제약,KOSDAQ,우량기업부,6690,2,-40,-0.59,6680,6820,6620,54443,364193390,80189116350,11986415,KSQ
1010,137080,KR7137080008,나래나노텍,KOSDAQ,중견기업부,7230,2,-70,-0.96,7230,7300,7180,19461,140901540,79959621060,11059422,KSQ
1011,007680,KR7007680002,대원,KOSDAQ,우량기업부,5940,2,-30,-0.5,6090,6090,5910,5798,34494330,79872055560,13446474,KSQ
1012,101170,KR7101170009,우림피티에스,KOSDAQ,벤처기업부,5900,2,-110,-1.83,5980,6000,5900,38448,228242660,79650000000,13500000,KSQ
1013,136410,KR7136410008,아셈스,KOSDAQ,벤처기업부,7220,1,200,2.85,7020,8070,7000,414154,3138309330,79557945320,11019106,KSQ
1014,339950,KR7339950008,아이비김영,KOSDAQ,중견기업부,1770,2,-40,-2.21,1804,1813,1763,86008,152566361,79555579350,44946655,KSQ
1015,096690,KR7096690003,에이루트,KOSDAQ,중견기업부,494,1,15,3.13,476,508,474,1485986,732499518,79526070312,160983948,KSQ
1016,187420,KR7187420005,제노포커스,KOSDAQ,기술성장기업부,3520,1,90,2.62,3485,3530,3420,26554,92235005,79288035200,22525010,KSQ
1017,168330,KR7168330009,내츄럴엔도텍,KOSDAQ,벤처기업부,2495,1,30,1.22,2460,2550,2455,24181,60192055,79228475500,31754900,KSQ
1018,087260,KR7087260006,모바일어플라이언스,KOSDAQ,벤처기업부,2425,2,-15,-0.61,2440,2440,2410,31872,77351125,78940687925,32552861,KSQ
1019,079970,KR7079970000,투비소프트,KOSDAQ,벤처기업부,1014,2,-38,-3.61,1046,1053,1000,1867161,1895400385,78859397526,77770609,KSQ
1020,239340,KR7239340003,줌인터넷,KOSDAQ,중견기업부,2920,2,-25,-0.85,2885,2935,2875,59157,171609935,78780531280,26979634,KSQ
1021,052220,KR7052220001,iMBC,KOSDAQ,중견기업부,3425,1,75,2.24,3330,3480,3300,215855,734499080,78775000000,23000000,KSQ
1022,065370,KR7065370009,위세아이텍,KOSDAQ,중견기업부,10600,2,-220,-2.03,10600,10680,10440,45965,484325470,78269912400,7383954,KSQ
1023,124500,KR7124500000,아이티센,KOSDAQ,중견기업부,3815,2,-75,-1.93,3890,3905,3810,55333,212069960,78252238505,20511727,KSQ
1024,041910,KR7041910001,에스텍파마,KOSDAQ,우량기업부,6570,2,-30,-0.45,6590,6680,6510,20099,132461060,78171587910,11898263,KSQ
1025,041460,KR7041460007,한국전자인증,KOSDAQ,중견기업부,4105,2,-75,-1.79,4135,4170,4085,70659,290761435,77995000000,19000000,KSQ
1026,191420,KR7191420009,테고사이언스,KOSDAQ,벤처기업부,9590,3,0,0.0,9750,9750,9560,4260,41062620,77763718060,8108834,KSQ
1027,303530,KR7303530000,이노뎁,KOSDAQ,벤처기업부,10590,2,-140,-1.3,10600,10880,10560,22400,239204900,77723176410,7339299,KSQ
1028,900100,USU652221081,애머릿지,KOSDAQ,외국기업(소속부없음),2120,1,25,1.19,2060,2120,2050,47270,98940355,77508245160,36560493,KSQ
1029,089140,KR7089140008,넥스턴바이오,KOSDAQ,벤처기업부,8240,1,270,3.39,7990,8910,7820,847387,7079869110,77485128400,9403535,KSQ
1030,100590,KR7100590009,머큐리,KOSDAQ,우량기업부,5110,2,-30,-0.58,5050,5120,5040,16416,83329540,77288218560,15124896,KSQ
